gvkey,indfmt,datafmt,consol,popsrc,fyear,datadate,act,at,ceq,dlc,dltt,ebitda,lct,exchg,ninc,conm,costat,fic,cik,sic
298152,INDL,HIST_STD,C,I,2011,20111231,1712.414,2361.752,1569.065,205,200,188.941,534.413,249,26.795,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298152,INDL,HIST_STD,C,I,2012,20121231,1976.54,2834.224,1657.1,315,245,162.563,828.163,249,18.294,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298152,INDL,HIST_STD,C,I,2013,20131231,1774.696,2853.887,1716.945,270,300,183.564,732.237,249,4.704,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298152,INDL,HIST_STD,C,I,2014,20141231,1608.909,2824.921,1935.869,380,20,151.322,767.471,249,141.746,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298152,INDL,HIST_STD,C,I,2015,20151231,1592.548,2848.589,1965.215,280,50,117.618,726.329,249,,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298152,INDL,HIST_STD,C,I,2016,20161231,1596.787,3104.084,1822.289,600,0,-84.401,1177.643,249,,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298152,INDL,HIST_STD,C,I,2017,20171231,1685.122,3122.557,1736.86,400,310,35.63,978.467,249,,LANPEC TECHNOLOGIES LTD,A,CHN,,1382
298245,INDL,HIST_STD,C,I,2011,20120331,20.908,20.915,19.714,0,0,-3.417,1.2,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298245,INDL,HIST_STD,C,I,2012,20130331,32.629,94.909,87.455,0,0,-2.786,4.093,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298245,INDL,HIST_STD,C,I,2013,20140331,33.085,80.826,75.962,0,0,-1.462,4.864,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298245,INDL,HIST_STD,C,I,2014,20150331,26.473,31.31,28.877,0,0,-4.079,2.433,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298245,INDL,HIST_STD,C,I,2015,20160331,22.758,25.928,24.495,0,0,-0.848,1.433,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298245,INDL,HIST_STD,C,I,2016,20170331,22.625,26.128,23.74,0,0,-0.776,2.388,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298245,INDL,HIST_STD,C,I,2017,20180331,20.907,26.87,23.572,0,0,-0.006,3.298,194,,ENTEQ UPSTREAM PLC,A,GBR,,1389
298260,INDL,HIST_STD,C,I,2011,20110630,2.957,3.427,3.364,0,0,-0.021,0.063,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298260,INDL,HIST_STD,C,I,2012,20120630,2.578,3.207,3.045,0,0,-0.224,0.163,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298260,INDL,HIST_STD,C,I,2013,20130630,0.915,16.94,16.363,0,0,-0.565,0.576,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298260,INDL,HIST_STD,C,I,2014,20140630,0.872,17.532,15.339,0.666,0,-1.365,2.193,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298260,INDL,HIST_STD,C,I,2015,20150630,0.177,8.494,7.325,0,0,-9.975,1.169,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298260,INDL,HIST_STD,C,I,2016,20160630,0.039,0.039,-0.279,0.1,0,-8.288,0.318,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298260,INDL,HIST_STD,C,I,2017,20170630,0.011,0.011,-0.537,0.399,0,-0.133,0.549,106,,BLACK STAR PETROLEUM LTD,A,AUS,,1311
298279,INDL,HIST_STD,C,I,2010,20101231,144.408,416.894,356.246,0,0,-18.616,60.338,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2011,20111231,412.033,741.968,713.06,0,0,-31.844,28.524,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2012,20121231,250.054,1281.972,1104.696,0,0,-37.198,120.249,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2013,20131231,700.809,1854.11,1677.185,0,0,-270.201,156.158,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2014,20141231,1222.941,2011.285,1698.319,0,0,-354.528,268.935,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2015,20151231,719.178,2423.862,1649.784,37.059,222.6,-226.775,238.823,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2016,20161231,1043.429,2208.203,1575.357,9.741,190.566,13.822,132.198,194,,OPHIR ENERGY PLC,A,GBR,,1311
298279,INDL,HIST_STD,C,I,2017,20171231,902.639,1994.632,1461.589,0,106.651,30.802,95.637,194,,OPHIR ENERGY PLC,A,GBR,,1311
298288,INDL,HIST_STD,C,I,2010,20101231,8774,10485,2459,18,530,488,7311,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2011,20111231,4867,6823,2445,8,460,1083.9,3757,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2012,20121231,3819,6052,2202,0,469,473,3203,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2013,20131231,5676,7825,2511,0,479,638,4666,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2014,20141231,5414,7424,2337,0,487,823,4423,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2015,20151231,3934,5649,2550,0,0,570,2919,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2016,20161231,4474,5980,2656,0,0,625,3058,228,,KVAERNER ASA,A,NOR,,1382
298288,INDL,HIST_STD,C,I,2017,20171231,4350,5823,3176,0,0,807,2218,228,,KVAERNER ASA,A,NOR,,1382
298360,INDL,HIST_STD,C,I,2010,20101231,29.717,47.279,30.575,7.648,0,-4.771,13.15,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2011,20111231,79.913,136.278,119.577,0,0,-9.863,10.931,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2012,20121231,28.914,140.643,107.196,10,0,-20.18,29.193,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2013,20131231,74.505,375.792,219.271,3.989,11.91,34.838,69.197,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2014,20141231,68.203,207.164,78.756,33,0,28.533,84.855,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2015,20151231,53.438,128.792,20.093,13,0,1.176,85.56,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2016,20161231,16.851,108.457,11.855,9.95,0,6.254,55.357,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298360,INDL,HIST_STD,C,I,2017,20171231,20.713,104.836,48.59,0,3.019,8.957,12.657,194,,TRINITY EXPLORATION & PRODUC,A,GBR,,1311
298404,INDL,HIST_STD,C,I,2010,20101231,0.436,0.436,0.092,0.059,0,-0.492,0.344,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2011,20110630,4.317,6.045,0.421,0,0,-0.543,5.624,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2012,20120630,5.05,9.002,8.63,0,0,-1.081,0.372,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2013,20130630,3.175,10.737,9.84,0,0,-1.543,0.896,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2014,20140630,1.812,10.299,9.9,0,0,-1.723,0.399,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2015,20150630,0.311,9.844,9.31,0,0,-0.961,0.534,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2016,20160630,0.192,10.221,9.173,0.201,0,-0.864,1.049,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298404,INDL,HIST_STD,C,I,2017,20170630,0.26,10.748,10.049,0.02,0,-0.936,0.699,106,,KINETIKO ENERGY LTD,A,AUS,,1311
298419,INDL,HIST_STD,C,I,2009,20100331,0.001,0.001,-0.011,0,0,-0.002,0.012,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2010,20110331,2.928,2.934,-1.205,4.056,0,-0.902,4.139,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2011,20120331,220.596,233.514,232.144,0.219,0,1.691,1.328,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2012,20130331,127.307,370.249,241.281,0.219,79.369,-6.827,49.28,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2013,20131231,72.837,388.662,370.135,1.227,0,-7.751,18.527,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2014,20141231,109.545,545.194,508.314,0.219,0,-20.344,36.88,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2015,20150630,86.48,551.037,511.737,0.219,0,-57.164,39.3,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2016,20160630,58.629,1269.167,584.259,0.219,0,-309.444,150.658,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
298419,INDL,HIST_STD,C,I,2017,20170630,83.587,1319.586,742.362,17.405,0,105.59,125.07,181,,HIBISCUS PETROLEUM BHD,A,MYS,,1311
300291,INDL,HIST_STD,C,I,2010,20101231,380.844,3073.279,1280.535,150,0,33.996,1036.577,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2011,20111231,453.392,3870.849,1723.847,350,263.04,199.33,1386.327,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2012,20121231,553.831,3195.139,686.613,965.75,0,-211.954,2137.921,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2013,20131231,2783.31,9420.931,719.494,55.019,55.014,-358.118,3550.427,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2014,20141231,2061.336,8497.171,546.287,0,0,-399.318,3486.566,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2015,20151231,670.289,7228.18,583.009,2931.943,0,-180.416,2946.908,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2016,20161231,669.212,7331.725,643.291,2931.701,0,-19.139,2959.663,203,,PXP ENERGY CORP,A,PHL,,1311
300291,INDL,HIST_STD,C,I,2017,20171231,525.759,7228.612,603.628,2906.49,0,-39.407,2925.93,203,,PXP ENERGY CORP,A,PHL,,1311
300488,INDL,HIST_STD,C,I,2010,20101231,73.528,282.851,123.831,9.25,125.097,46.417,29.084,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2011,20111231,53.028,315.601,138.953,45.667,109.098,22.665,66.893,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2012,20121231,66.081,317.107,178.347,16.5,98.098,73.898,39.893,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2013,20131231,140.277,388.319,207.512,11,87.098,157.792,90.991,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2014,20141231,204.105,457.756,208.352,10,110,197.582,136.638,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2015,20151231,219.204,455.542,244.276,10,100,180.19,109.37,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2016,20161231,121.474,363.4,227.067,10,90,26.651,45.204,228,,AWILCO DRILLING PLC,A,GBR,,1381
300488,INDL,HIST_STD,C,I,2017,20171231,151.718,331.898,231.209,10,80,94.805,20.441,228,,AWILCO DRILLING PLC,A,GBR,,1381
302888,INDL,HIST_STD,C,I,2009,20100331,27.259,62.921,49.817,0,4.23,3.709,8.873,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2010,20110331,47.36,112.89,49.822,0,21.717,13.279,40.967,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2011,20120331,34.535,95.056,59.702,22.64,0,57.515,34.629,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2012,20130331,26.169,83.331,71.4,3.64,0,31.154,11.289,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2013,20140331,14.857,106.706,90.431,8.326,0,36.104,15.82,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2014,20150331,42.075,123.11,112.849,0,0,43.234,5.608,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2015,20160331,94.247,170.031,135.748,0,0,43.124,28.031,120,,DUKE OFFSHORE LTD,A,IND,,1382
302888,INDL,HIST_STD,C,I,2016,20170331,65.037,270.156,144.111,9.55,85.95,30.053,30.171,120,,DUKE OFFSHORE LTD,A,IND,,1382
302900,INDL,HIST_STD,C,I,2009,20100331,24.589,65.218,64.481,0,0,1.073,0.738,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2010,20110331,9.914,67.081,66.325,0,0,,0.757,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2011,20120331,2.284,68.296,67.759,0,0,,0.537,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2012,20130331,2.678,69.61,69.076,0,0,1.711,0.535,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2013,20140331,1.726,71.316,70.484,0,0,1.771,0.832,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2014,20150331,1.178,74.066,72.799,0,0,2.772,1.268,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2015,20160331,0.644,72.286,72.174,0,0,4.201,0.112,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2016,20170331,1.158,75.59,75.232,0,0,2.991,0.358,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
302900,INDL,HIST_STD,C,I,2017,20180331,1.596,81.182,80.623,,,,0.559,120,,ADINATH EXIM RESOURCES LTD,A,IND,,1311
304093,INDL,HIST_STD,C,I,2009,20100331,183.185,965.055,789.861,0,126.652,,48.542,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2010,20110331,169.33,509.515,386.8,0,69.612,,53.102,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2011,20120331,72.037,470.901,379.898,0,44.367,,46.635,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2012,20130331,89.564,444.204,348.23,0,30.845,-0.786,65.129,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2013,20140331,70.69,395.03,349.572,0,30.725,,14.733,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2014,20150331,60.581,401.554,343.452,0,2.158,,55.943,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2015,20160331,60.259,392.744,308.23,0,2.158,-7.767,82.356,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2016,20170331,57.414,283.015,193.476,0,0,-11.381,89.54,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
304093,INDL,HIST_STD,C,I,2017,20180331,57.45,268.044,180.234,,,,23.311,120,,SRI HAVISHA HOSPITALITY & IN,A,IND,,1311
305290,INDL,HIST_STD,C,I,2010,20101231,387.161,482.542,237.334,0,5,72.171,240.397,250,46.617,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2011,20111231,908.898,1027.423,698.168,48,5,102.169,324.016,250,50.024,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2012,20121231,848.182,1010.564,744.501,30,0,109.963,266.062,250,63.533,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2013,20131231,944.978,1111.639,756.357,120,0,65.915,355.282,250,22.989,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2014,20141231,757.476,1001.955,752.753,70,0,36.568,247.091,250,1.547,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2015,20151231,608.663,826.761,648.208,50,0,-66.18,165.211,250,,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2016,20161231,552.56,769.702,672.93,20,0,-16.69,84.473,250,,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
305290,INDL,HIST_STD,C,I,2017,20171231,598.492,810.12,674.546,61.64,0,17.669,122.718,250,,ZHEJIANG RENZHI CO LTD,A,CHN,,1382
307489,INDL,HIST_STD,C,I,2010,20101231,22455.416,23828.847,23828.847,0,0,-369.156,0,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
307489,INDL,HIST_STD,C,I,2011,20111231,29075.171,30450.726,30450.725,0,0,-4.249,0.001,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
307489,INDL,HIST_STD,C,I,2012,20121231,166.168,72103.226,64847.345,0,0,-4.574,0.005,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
307489,INDL,HIST_STD,C,I,2013,20131231,262.327,66021.302,59993.854,0,0,-5.353,0,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
307489,INDL,HIST_STD,C,I,2014,20141231,323.097,60365.853,54526.671,1450.952,0,-5.61,1450.972,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
307489,INDL,HIST_STD,C,I,2015,20151231,901.09,53840.182,49460.31,1268.092,0,-5.313,1268.095,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
307489,INDL,HIST_STD,C,I,2016,20161231,2112.733,58335.26,54059.354,0,0,-7.954,0,332,,GAZKON OPEN JOINT STOCK CO,A,RUS,,1311
308987,INDL,HIST_STD,C,I,2010,20101231,182822.615,359576.231,233176.485,31053.738,37625.259,131032.592,86700.887,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2011,20111231,396381.629,705273.813,387763.54,61946.897,110078.689,326038.105,207355.477,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2012,20121231,316418.256,623732.459,380567.007,60183.955,69785.389,258463.331,166425.615,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2013,20131231,510956.954,628143.093,443498.382,39660.229,30231.079,268066.691,147459.184,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2014,20141231,521087.847,641522.139,432367.779,44605.236,17915.339,209380.184,184284.573,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2015,20151231,465633.341,643796.207,398736.381,38121.86,36928.913,207897.376,201176.466,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2016,20161231,500544.254,649911.297,464591.382,30839.582,16614.684,210015.623,157297.949,327,,CNG VIETNAM JSC,A,VNM,,1311
308987,INDL,HIST_STD,C,I,2017,20171231,537110.953,729959.18,480618.401,646.668,488.997,181285.978,230871.212,327,,CNG VIETNAM JSC,A,VNM,,1311
309591,INDL,HIST_STD,C,I,2009,20100331,4.904,6.039,-1.202,1.707,0.002,-0.004,7.239,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2010,20110331,6.116,7.722,2.989,1.346,0,1.703,4.733,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2011,20120331,8.386,9.286,5.133,0.3,0,0.565,4.153,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2012,20130331,9.172,10.086,5.4,0.213,0.055,0.313,4.631,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2013,20140331,12.481,13.671,6.223,0.36,0.096,0.9,7.352,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2014,20150331,27.506,126.473,74.927,1.905,0.125,-2.964,28.708,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2015,20160331,2.794,120.023,75.418,0,12.236,-2.362,31.772,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2016,20161231,2.636,84.5,55.336,9.009,0,-0.002,28.618,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
309591,INDL,HIST_STD,C,I,2017,20171231,3.249,81.849,55.214,7.801,0,,26.09,251,,ALPHA ENERGY HOLDINGS LTD,A,SGP,,1311
310593,INDL,HIST_STD,C,I,2011,20110630,0.043,0.046,-0.114,0.122,0,-0.114,0.16,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310593,INDL,HIST_STD,C,I,2012,20120630,8.145,42.967,25.053,2.055,7.387,7.643,10.498,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310593,INDL,HIST_STD,C,I,2013,20130630,23.456,84.985,51.781,3.635,9.579,19.325,23.406,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310593,INDL,HIST_STD,C,I,2014,20140630,23.405,92.531,65.609,4.304,8.611,23.626,18.095,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310593,INDL,HIST_STD,C,I,2015,20150630,2.926,20.742,17.302,0,0,-6.844,3.403,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310593,INDL,HIST_STD,C,I,2016,20160630,0.107,0.107,0.062,0,0,-2.396,0.045,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310593,INDL,HIST_STD,C,I,2017,20170630,0.006,0.006,-0.122,0.092,0,-0.311,0.128,106,,AUMAKE INTERNATIONAL LTD,A,AUS,,1381
310790,INDL,HIST_STD,C,I,2011,20111231,75.971,79.139,66.148,0,0,-11.096,12.991,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
310790,INDL,HIST_STD,C,I,2012,20121231,35.047,76.755,69.84,0,0,,6.915,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
310790,INDL,HIST_STD,C,I,2013,20131231,8.609,8.609,-1.595,0,0,-134.581,10.204,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
310790,INDL,HIST_STD,C,I,2014,20141231,0.408,0.408,-3.141,0,0,-1.624,3.549,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
310790,INDL,HIST_STD,C,I,2015,20151231,0.007,0.007,-0.152,0,0,-0.413,0.159,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
310790,INDL,HIST_STD,C,I,2016,20161231,0.791,0.791,-6.776,0,0,-0.214,7.567,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
310790,INDL,HIST_STD,C,I,2017,20171231,0.668,0.668,-7.697,0,0,-0.176,8.365,262,,SHEMEN OIL & GAS RESOURCES,A,ISR,,1311
311187,INDL,HIST_STD,C,I,2010,20101231,78.201,250.036,133.183,71.223,0,15.464,107.003,286,,MPI,I,FRA,,1381
311187,INDL,HIST_STD,C,I,2011,20111231,271.551,434.33,254.051,44.878,44.915,76.299,130.713,286,,MPI,I,FRA,,1381
311187,INDL,HIST_STD,C,I,2012,20121231,183.95,297.435,296.216,0,0,-1.917,1.219,286,,MPI,I,FRA,,1381
311187,INDL,HIST_STD,C,I,2013,20131231,261.029,468.433,461.025,0.07,0,-1.865,7.379,286,,MPI,I,FRA,,1381
311187,INDL,HIST_STD,C,I,2014,20141231,257.593,565.385,550.373,0,0,-3.713,14.903,286,,MPI,I,FRA,,1381
311379,INDL,HIST_STD,C,I,2010,20101231,929.51,1165.685,602.007,159.975,0,208.107,563.301,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2011,20111231,1184.351,1468.767,870.269,210.749,9.071,326.96,548.278,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2012,20121231,2106.196,2495.045,1581.647,196.793,125.73,441.488,715.477,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2013,20131231,2507.924,3052.196,1784.06,190.013,84.772,497.587,1114.141,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2014,20141231,2750.919,3583.197,1774.316,459.725,58.73,300.553,1576.622,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2015,20151231,1560.881,2350.241,1127.295,259.558,114.356,-366.507,965.122,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2016,20161231,1447.429,2060.293,915.301,279.191,103.093,-88.371,922.725,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311379,INDL,HIST_STD,C,I,2017,20171231,1430.895,1989.823,879.982,263.215,18.343,96.35,972.425,170,,SPT ENERGY GROUP INC,A,CYM,,1381
311480,INDL,HIST_STD,C,I,2010,20101231,0.164,1.89,1.343,0,0,0.025,0.547,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311480,INDL,HIST_STD,C,I,2011,20111231,0.944,2.918,2.307,0,0,-0.241,0.332,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311480,INDL,HIST_STD,C,I,2012,20121231,2.502,12.141,11.54,0,0,-0.591,0.601,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311480,INDL,HIST_STD,C,I,2013,20131231,1.397,16.149,14.025,0,0.9,0.522,1.224,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311480,INDL,HIST_STD,C,I,2014,20141231,1.431,19.208,14.937,0,2.736,2.033,1.534,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311480,INDL,HIST_STD,C,I,2015,20151231,1.088,10.213,5.916,0,3.155,-8.799,1.141,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311480,INDL,HIST_STD,C,I,2016,20161231,0.852,7.055,3.127,2.638,0,-2.464,3.929,194,,MAGNOLIA PETROLEUM PLC,I,GBR,,1311
311521,INDL,HIST_STD,C,I,2010,20101231,28.269,550.52,23.833,61.968,356.753,-6.289,68.601,194,,RUSPETRO PLC,I,GBR,,1311
311521,INDL,HIST_STD,C,I,2011,20111231,9.75,522.576,-40.329,93.654,360.25,-5.48,111.376,194,,RUSPETRO PLC,I,GBR,,1311
